Plant,Source,Parameter,Units,TimeStamp,Value,Description
Lake,LAKE-4,GFLOW_BA,100SCFH,9/26/2022 0:00,5265.11452,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/27/2022 0:00,5746.210134,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/29/2022 0:00,5834.271924,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/4/2022 0:00,6663.89308,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/5/2022 0:00,6410.156957,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/6/2022 0:00,6243.689574,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/10/2022 0:00,6093.626588,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/11/2022 0:00,5463.784328,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/12/2022 0:00,6127.75373,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/13/2022 0:00,6397.208683,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/14/2022 0:00,6615.810596,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/15/2022 0:00,6201.445345,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/17/2022 0:00,5554.198709,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/19/2022 0:00,5934.926306,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/21/2022 0:00,5778.480528,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/22/2022 0:00,6927.35148,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/23/2022 0:00,6966.988814,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/24/2022 0:00,5876.672794,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/25/2022 0:00,4651.932822,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/26/2022 0:00,6736.089428,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/27/2022 0:00,5638.229828,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/28/2022 0:00,6034.952349,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/29/2022 0:00,7287.998343,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,10/30/2022 0:00,3974.895599,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/2/2022 0:00,5659.36477,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/3/2022 0:00,6201.855989,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/4/2022 0:00,3873.665457,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/5/2022 0:00,5885.863454,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/6/2022 0:00,6968.579394,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/7/2022 0:00,7085.775573,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/8/2022 0:00,6322.855687,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/9/2022 0:00,5467.713507,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/10/2022 0:00,5241.458718,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/13/2022 0:00,6526.689279,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/14/2022 0:00,87.623302,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/15/2022 0:00,6255.525996,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/16/2022 0:00,6080.266387,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/17/2022 0:00,5847.693954,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/18/2022 0:00,6951.157651,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/19/2022 0:00,6691.071323,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/20/2022 0:00,6275.907275,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/21/2022 0:00,4960.796683,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/22/2022 0:00,6061.838013,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/23/2022 0:00,6564.868123,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/24/2022 0:00,6321.757664,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/25/2022 0:00,7167.281246,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/26/2022 0:00,5846.381132,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/27/2022 0:00,6124.319189,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/28/2022 0:00,5605.615926,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/29/2022 0:00,5677.38698,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,11/30/2022 0:00,7185.309156,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/1/2022 0:00,6489.55747,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/2/2022 0:00,5500.986285,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/3/2022 0:00,6611.057391,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/4/2022 0:00,5620.519184,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/5/2022 0:00,6268.419843,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/6/2022 0:00,6820.32674,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/7/2022 0:00,5467.983672,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/8/2022 0:00,6394.933566,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/9/2022 0:00,7021.06116,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/10/2022 0:00,5931.851069,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/11/2022 0:00,6202.511188,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/12/2022 0:00,1210.56377,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/15/2022 0:00,2389.691593,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/16/2022 0:00,574.518886,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/20/2022 0:00,6955.924711,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/21/2022 0:00,6224.570296,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/22/2022 0:00,6124.614814,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/23/2022 0:00,6259.763588,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/24/2022 0:00,4408.385708,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/25/2022 0:00,6149.752891,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/26/2022 0:00,5727.269157,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/28/2022 0:00,6293.797033,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/29/2022 0:00,5496.513815,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/30/2022 0:00,7073.774367,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,12/31/2022 0:00,5942.640753,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/1/2023 0:00,5936.400229,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/2/2023 0:00,5868.406504,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/3/2023 0:00,6105.178961,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/4/2023 0:00,5493.109743,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/5/2023 0:00,6355.056513,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/6/2023 0:00,6434.423536,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/7/2023 0:00,6276.88717,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/8/2023 0:00,5256.471184,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/9/2023 0:00,6213.24166,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/10/2023 0:00,6429.574602,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/11/2023 0:00,6405.008404,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/12/2023 0:00,42.093614,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/16/2023 0:00,4880.126969,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/24/2023 0:00,4541.713311,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,1/25/2023 0:00,4613.743487,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/7/2023 0:00,6380.368212,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/8/2023 0:00,6063.679956,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/9/2023 0:00,6324.764823,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/10/2023 0:00,6347.889557,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/11/2023 0:00,6242.419751,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/12/2023 0:00,5793.091626,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/13/2023 0:00,5859.153707,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/14/2023 0:00,5909.309449,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/15/2023 0:00,5544.150285,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/16/2023 0:00,3782.102108,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/17/2023 0:00,3998.296799,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/20/2023 0:00,5905.868402,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/21/2023 0:00,6977.342811,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/22/2023 0:00,5718.856461,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/23/2023 0:00,6884.394678,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/24/2023 0:00,6368.189971,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/25/2023 0:00,6751.779612,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/26/2023 0:00,6841.511862,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/27/2023 0:00,6505.143344,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,2/28/2023 0:00,5990.495618,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/1/2023 0:00,3909.154133,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/2/2023 0:00,5262.210623,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/7/2023 0:00,5837.081017,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/8/2023 0:00,6076.504258,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/9/2023 0:00,6216.825512,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/10/2023 0:00,7224.093398,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/11/2023 0:00,4585.742227,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/13/2023 0:00,6648.659941,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/14/2023 0:00,5042.689594,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/15/2023 0:00,4816.618202,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/16/2023 0:00,5810.593477,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,3/17/2023 0:00,243.349936,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/15/2023 0:00,3788.867885,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/16/2023 0:00,5054.222458,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/17/2023 0:00,7436.665585,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/18/2023 0:00,5676.59351,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/19/2023 0:00,5972.208874,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/20/2023 0:00,5994.006676,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/21/2023 0:00,6569.676218,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/22/2023 0:00,6902.994321,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/23/2023 0:00,5988.599813,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/24/2023 0:00,6587.178622,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/25/2023 0:00,6228.591391,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/26/2023 0:00,6790.600306,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/27/2023 0:00,5806.678762,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/28/2023 0:00,5627.302821,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/29/2023 0:00,5727.498428,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,4/30/2023 0:00,6220.807515,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/1/2023 0:00,6245.245216,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/2/2023 0:00,6741.830739,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/3/2023 0:00,5921.458408,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/4/2023 0:00,4362.184027,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/5/2023 0:00,5876.731628,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/6/2023 0:00,4516.728629,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/7/2023 0:00,5496.90558,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/8/2023 0:00,5943.257434,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/9/2023 0:00,5237.07649,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/10/2023 0:00,4793.942097,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/11/2023 0:00,2335.360462,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/12/2023 0:00,5635.341157,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/13/2023 0:00,6367.561505,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/14/2023 0:00,5426.880723,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/15/2023 0:00,6312.154641,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/16/2023 0:00,6602.91244,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/17/2023 0:00,6689.269052,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/19/2023 0:00,5057.5706,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/20/2023 0:00,4626.424921,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/21/2023 0:00,6877.12296,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/22/2023 0:00,6760.443675,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/23/2023 0:00,5389.685694,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/24/2023 0:00,5980.198734,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/25/2023 0:00,5016.765393,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/26/2023 0:00,6314.308977,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/27/2023 0:00,3134.507082,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/30/2023 0:00,5763.50489,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,5/31/2023 0:00,6484.576058,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/1/2023 0:00,5177.152704,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/2/2023 0:00,6500.026772,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/3/2023 0:00,6468.419233,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/4/2023 0:00,5900.299917,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/5/2023 0:00,5640.989174,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/6/2023 0:00,7075.797791,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/7/2023 0:00,6240.211024,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/8/2023 0:00,6493.835876,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/9/2023 0:00,6055.335336,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/10/2023 0:00,6705.93122,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/11/2023 0:00,6082.369864,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/12/2023 0:00,5664.214478,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/13/2023 0:00,3363.260356,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/14/2023 0:00,6216.324637,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/15/2023 0:00,7117.304624,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/16/2023 0:00,6093.833677,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/17/2023 0:00,5742.000391,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/18/2023 0:00,5962.314607,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/19/2023 0:00,6596.739254,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/20/2023 0:00,6257.58313,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/21/2023 0:00,6342.272466,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/22/2023 0:00,6564.507572,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/23/2023 0:00,6300.883176,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/24/2023 0:00,6846.519424,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/25/2023 0:00,6093.947434,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/26/2023 0:00,7167.908698,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/27/2023 0:00,6699.574837,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/28/2023 0:00,6694.916555,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/29/2023 0:00,7100.299716,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,6/30/2023 0:00,6952.498833,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/1/2023 0:00,6028.971638,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/2/2023 0:00,7121.624611,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/3/2023 0:00,6953.202067,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/4/2023 0:00,6607.637728,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/5/2023 0:00,6639.678733,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/6/2023 0:00,6977.47101,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/7/2023 0:00,7568.669551,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/8/2023 0:00,7025.003407,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/9/2023 0:00,6891.771283,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/10/2023 0:00,6929.277485,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/11/2023 0:00,7147.049976,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/12/2023 0:00,6960.664436,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/13/2023 0:00,6915.884211,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/14/2023 0:00,7375.915695,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/15/2023 0:00,7305.974825,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/16/2023 0:00,6980.42167,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/17/2023 0:00,7022.910694,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/18/2023 0:00,7281.823318,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/19/2023 0:00,7234.518452,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/20/2023 0:00,6915.32964,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/21/2023 0:00,7180.469583,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/22/2023 0:00,7622.511199,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/23/2023 0:00,5217.50175,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/24/2023 0:00,6572.779966,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/25/2023 0:00,7394.909135,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/26/2023 0:00,6792.219131,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/27/2023 0:00,6675.462309,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/28/2023 0:00,6878.117427,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/29/2023 0:00,7371.857879,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/30/2023 0:00,7109.362052,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,7/31/2023 0:00,7277.71271,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/1/2023 0:00,7079.518276,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/2/2023 0:00,6780.298827,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/3/2023 0:00,7025.534942,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/4/2023 0:00,7151.754428,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/5/2023 0:00,6984.649075,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/6/2023 0:00,6970.822903,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/7/2023 0:00,6944.017756,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/8/2023 0:00,7332.34963,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/12/2023 0:00,6168.171464,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/13/2023 0:00,6227.873789,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/14/2023 0:00,5598.018243,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/15/2023 0:00,7365.663686,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/16/2023 0:00,5503.262353,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/17/2023 0:00,7502.784748,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/18/2023 0:00,6023.996992,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/19/2023 0:00,5546.638962,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/20/2023 0:00,6264.489298,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/21/2023 0:00,5807.003094,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/24/2023 0:00,3308.73643,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/28/2023 0:00,7055.559307,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/29/2023 0:00,4632.825394,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,8/31/2023 0:00,5862.260714,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/1/2023 0:00,5187.491017,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/2/2023 0:00,6312.147441,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/3/2023 0:00,6147.027338,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/4/2023 0:00,5658.551343,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/5/2023 0:00,6575.073911,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/6/2023 0:00,6958.070304,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/7/2023 0:00,7041.813984,GASFLOW Block Average
Lake,LAKE-4,GFLOW_BA,100SCFH,9/8/2023 0:00,6737.459435,GASFLOW Block Average
